air_temp,brake,brake_balance,brake_temp_0,brake_temp_1,brake_temp_2,brake_temp_3,distance,fuel,g_force_0,g_force_1,g_force_2,gear,position_0,position_1,position_2,rpm,speed,throttle,time,tyre_pressure_0,tyre_pressure_1,tyre_pressure_2,tyre_pressure_3,tyre_temperature_0,tyre_temperature_1,tyre_temperature_2,tyre_temperature_3,wheel_slip_0,wheel_slip_1,wheel_slip_2,wheel_slip_3,wheel_speed_0,wheel_speed_1,wheel_speed_2,wheel_speed_3
28.0252685546875,0.0,0.75,434.3114013671875,430.0051574707031,250.9010467529297,248.90940856933594,0.0,49.091651916503906,0.009654343128204346,-0.030949676409363747,0.38835784792900085,4,0.0,0.22567215903200585,0.264823567231018,6636,160.13125610351562,1.0,0,26.914690017700195,27.069927215576172,26.884857177734375,26.8392391204834,82.4613037109375,84.96760559082031,87.90874481201172,89.24496459960938,0.1369381546974182,0.12297990173101425,0.3332226872444153,0.32674527168273926,129.6527862548828,129.7892608642578,129.4433135986328,129.4433135986328
28.025529861450195,0.0,0.75,431.3607177734375,427.08843994140625,249.71713256835938,247.73660278320312,6.373046875,49.08514404296875,0.007207849528640509,-0.06689997762441635,0.3827444911003113,4,0.00023511592960369802,66.69713907212977,0.5452225763649748,6721,162.23460388183594,1.0,147,26.91337776184082,27.069293975830078,26.884056091308594,26.8388729095459,82.44745635986328,84.9608383178711,87.90023040771484,89.24097442626953,0.13565126061439514,0.12401915341615677,0.35778066515922546,0.35106927156448364,131.32142639160156,131.30081176757812,131.27232360839844,131.27232360839844
28.025611877441406,0.0,0.75,430.8061218261719,426.5402526855469,249.49429321289062,247.5158233642578,7.498046875,49.08387756347656,0.02458804100751877,-0.04429858922958374,0.37959322333335876,4,0.0003711837453814025,78.21682994030067,0.8142382999533868,6744,162.63388061523438,1.0,172,26.91311264038086,27.069169998168945,26.88389778137207,26.83879852294922,82.44464111328125,84.95950317382812,87.89851379394531,89.2401351928711,0.13426925241947174,0.12285372614860535,0.36403000354766846,0.35955074429512024,131.57479858398438,131.80307006835938,131.63429260253906,131.63429260253906
28.025611877441406,0.0,0.75,430.2511291503906,425.9916076660156,249.2711639404297,247.2947540283203,8.966796875,49.082611083984375,0.010889776051044464,-0.036909084767103195,0.36823052167892456,4,0.0004553446557419203,94.29306053844464,1.0862793347589996,6771,163.03433227539062,1.0,207,26.912843704223633,27.06903839111328,26.883737564086914,26.838714599609375,82.44183349609375,84.95812225341797,87.8968505859375,89.23928833007812,0.1338900625705719,0.1268763691186905,0.35473865270614624,0.35088106989860535,132.02210998535156,132.07481384277344,131.90223693847656,131.90223693847656
28.02570915222168,0.0,0.75,429.69573974609375,425.4425964355469,249.0477752685547,247.07345581054688,11.00390625,49.08134078979492,0.016505815088748932,0.010309800505638123,0.36715131998062134,4,0.000600776732204381,112.67793114832517,1.362012527207316,6780,163.4328155517578,1.0,247,26.91258430480957,27.068912506103516,26.883581161499023,26.838642120361328,82.43907165527344,84.9567642211914,87.8951644897461,89.23845672607422,0.13265500962734222,0.12475097179412842,0.3601210117340088,0.353719025850296,132.51866149902344,132.50457763671875,132.30783081054688,132.30783081054688
28.02579116821289,0.0,0.75,429.1397705078125,424.89300537109375,248.8240203857422,246.851806640625,11.912109375,49.07996368408203,0.0019854912534356117,-0.02090166136622429,0.39070919156074524,4,0.0006108087029568222,123.37337742308054,1.6332311243815116,6790,163.874755859375,1.0,270,26.912302017211914,27.068769454956055,26.88341522216797,26.838560104370117,82.43607330322266,84.9552001953125,87.89337158203125,89.237548828125,0.1331210881471634,0.12249451130628586,0.3395196199417114,0.3370625078678131,132.8287353515625,132.76116943359375,132.49732971191406,132.49732971191406
28.02585792541504,0.0,0.75,428.5833740234375,424.343017578125,248.60000610351562,246.62989807128906,13.619140625,49.07869338989258,-0.002077345736324787,0.07367733865976334,0.37081173062324524,4,0.0005948757597305567,139.5706628653297,1.9075558183192498,6804,164.27947998046875,1.0,305,26.912033081054688,27.068634033203125,26.883262634277344,26.83849334716797,82.43323516845703,84.9537582397461,87.89175415039062,89.23678588867188,0.1358916461467743,0.12377019226551056,0.31925490498542786,0.31998515129089355,133.19715881347656,133.2077178955078,132.68896484375,132.68896484375
28.02593421936035,0.0,0.75,428.0267639160156,423.79278564453125,248.3758087158203,246.40777587890625,14.646484375,49.07741928100586,-9.09565860638395e-05,0.07126602530479431,0.3746697008609772,4,0.0005943786518700058,151.23205365997507,2.179176533376514,6818,164.67437744140625,1.0,330,26.911773681640625,27.068504333496094,26.883113861083984,26.838420867919922,82.43047332763672,84.95235443115234,87.89015197753906,89.2359848022461,0.13353009521961212,0.11881411820650101,0.32917043566703796,0.32467877864837646,133.57530212402344,133.6194610595703,133.10040283203125,133.10040283203125
28.0260009765625,0.0,0.75,427.4695739746094,423.2419738769531,248.15126037597656,246.185302734375,16.591796875,49.076141357421875,-0.00025359567371197045,0.032164670526981354,0.3953661322593689,4,0.0005921665493476887,169.80014000210846,2.4548618659906456,6837,165.08175659179688,1.0,370,26.9114990234375,27.0683650970459,26.882965087890625,26.838350296020508,82.42758178710938,84.95085906982422,87.8885498046875,89.23522186279297,0.1319676786661148,0.12224814295768738,0.30494579672813416,0.3037145733833313,133.68292236328125,133.7186279296875,133.23753356933594,133.23753356933594
28.026063919067383,0.0,0.75,426.9121398925781,422.69091796875,247.92648315429688,245.96261596679688,17.96875,49.07476043701172,0.0028350460343062878,0.17446844279766083,0.3675749599933624,4,0.0006106661472526408,183.81822520835053,2.7281079940054815,6848,165.5089874267578,1.0,400,26.911209106445312,27.068212509155273,26.8828067779541,26.83827781677246,82.42452239990234,84.94921875,87.88685607910156,89.23441314697266,0.13396544754505157,0.12475121766328812,0.3137819766998291,0.3140823543071747,134.33016967773438,134.21444702148438,133.6454315185547,133.6454315185547
