air_temp,brake,brake_balance,brake_temp_0,brake_temp_1,brake_temp_2,brake_temp_3,distance,fuel,g_force_0,g_force_1,g_force_2,gear,position_0,position_1,position_2,rpm,speed,throttle,time,tyre_pressure_0,tyre_pressure_1,tyre_pressure_2,tyre_pressure_3,tyre_temperature_0,tyre_temperature_1,tyre_temperature_2,tyre_temperature_3,wheel_slip_0,wheel_slip_1,wheel_slip_2,wheel_slip_3,wheel_speed_0,wheel_speed_1,wheel_speed_2,wheel_speed_3
28.622665405273438,0.0,0.75,436.2566223144531,425.35455322265625,256.0513000488281,247.47149658203125,0.0,40.20872497558594,0.002015532925724983,-0.0012852707877755165,0.3898220360279083,4,0.0,0.1916256340447587,0.29089781022100447,6725,162.43658447265625,1.0,0,27.166337966918945,26.980661392211914,27.068607330322266,26.797821044921875,84.68436431884766,85.55766296386719,91.18521881103516,89.77936553955078,0.13092286884784698,0.11817725002765656,0.3203057050704956,0.31626009941101074,131.5858917236328,131.52847290039062,131.2496795654297,131.2496795654297
28.6229248046875,0.0,0.75,433.6395263671875,422.81353759765625,254.9851531982422,246.4476776123047,6.0078125,40.20280075073242,-0.0010028919205069542,-0.07349641621112823,0.38861796259880066,4,9.827232469560453e-06,10.309931429828067,0.5818931722356124,6813,164.3079376220703,1.0,135,27.16573715209961,26.980422973632812,27.070104598999023,26.798158645629883,84.67794036865234,85.55499267578125,91.20065307617188,89.78272247314453,0.13747867941856384,0.12288854271173477,0.34346097707748413,0.33966782689094543,132.97645568847656,132.93466186523438,132.86187744140625,132.86187744140625
28.622982025146484,0.0,0.75,433.0775146484375,422.267822265625,254.75582885742188,246.22747802734375,6.921875,40.201419830322266,0.011161615140736103,-0.13809773325920105,0.3690161406993866,4,-1.9836914036098686e-05,72.11703366002625,0.8715687215439255,6822,164.74148559570312,1.0,163,27.16558265686035,26.9803524017334,27.07044219970703,26.798233032226562,84.67628479003906,85.5542221069336,91.20413208007812,89.78343963623047,0.1380438655614853,0.12017052620649338,0.3742659389972687,0.36862683296203613,133.24427795410156,133.32310485839844,133.43296813964844,133.43296813964844
28.62305450439453,0.0,0.75,432.51519775390625,421.7218322753906,254.5262908935547,246.00706481933594,8.63671875,40.20014190673828,0.010686144232749939,-0.07181886583566666,0.3647274971008301,4,4.845740795073324e-05,85.12188593647107,1.163087427515992,6856,165.13665771484375,1.0,195,27.16543960571289,26.980289459228516,27.07075309753418,26.798297882080078,84.67473602294922,85.55352783203125,91.20732116699219,89.78406524658203,0.13622185587882996,0.1257297694683075,0.35450389981269836,0.3523131310939789,133.6883544921875,133.70596313476562,133.56141662597656,133.56141662597656
28.623125076293945,0.0,0.75,431.95263671875,421.17559814453125,254.29653930664062,245.7864532470703,10.35546875,40.1988639831543,0.00973636656999588,-0.04687003791332245,0.36214154958724976,4,0.00012300438211431034,99.99232547856725,1.4557907961810332,6876,165.5240478515625,1.0,228,27.165302276611328,26.980228424072266,27.071062088012695,26.79836082458496,84.67326354980469,85.5528335571289,91.21048736572266,89.78467559814453,0.13488812744617462,0.12453709542751312,0.3666127622127533,0.3626062572002411,134.17025756835938,134.1220245361328,134.0171356201172,134.0171356201172
28.623178482055664,0.0,0.75,431.3896484375,420.62890625,254.06654357910156,245.56556701660156,11.62109375,40.19747543334961,0.006526321172714233,0.04687312990427017,0.3781822919845581,4,0.00019288427953880963,115.35698855008711,1.7496152468328752,6883,165.95266723632812,1.0,258,27.16515350341797,26.980165481567383,27.071393966674805,26.79842758178711,84.67169189453125,85.5521469116211,91.21390533447266,89.78533935546875,0.1320798397064209,0.12242676317691803,0.34961095452308655,0.3468892574310303,134.6495361328125,134.68780517578125,134.28614807128906,134.28614807128906
28.62324333190918,0.0,0.75,430.8260498046875,420.0816650390625,253.83619689941406,245.34434509277344,13.23828125,40.19619369506836,0.010434094816446304,-0.005328570958226919,0.38849008083343506,4,0.00023535679283980966,129.37800273746814,2.0437678976508264,6892,166.35971069335938,1.0,293,27.165008544921875,26.980098724365234,27.071704864501953,26.798492431640625,84.67012786865234,85.5514144897461,91.21710968017578,89.7859878540039,0.130681112408638,0.12061522901058197,0.3242793381214142,0.32178711891174316,134.7904052734375,134.8498992919922,134.42665100097656,134.42665100097656
28.62324333190918,0.0,0.75,430.26202392578125,419.533935546875,253.60552978515625,245.12281799316406,14.27734375,40.19491195678711,-0.0007287147454917431,0.12183674424886703,0.37372612953186035,4,0.00031438409707067194,145.74348833407643,2.339750512399832,6901,166.76235961914062,1.0,315,27.164857864379883,26.980022430419922,27.0720157623291,26.79856300354004,84.6685562133789,85.55061340332031,91.2203598022461,89.78671264648438,0.1313311904668808,0.11722864955663681,0.311502605676651,0.3031521439552307,135.21405029296875,135.1076202392578,134.6101531982422,134.6101531982422
28.62330436706543,0.0,0.75,429.6978759765625,418.9861145019531,253.37469482421875,244.90113830566406,15.78125,40.193626403808594,0.011342418380081654,0.030721209943294525,0.37679657340049744,4,0.00031092323168265776,156.12614656335737,2.6338169515116374,6916,167.15249633789062,1.0,348,27.164709091186523,26.97995376586914,27.07232666015625,26.79863166809082,84.66697692871094,85.54985809326172,91.22354125976562,89.78739166259766,0.12824146449565887,0.11462978273630142,0.32648271322250366,0.31948238611221313,135.44375610351562,135.5567626953125,135.04461669921875,135.04461669921875
28.623367309570312,0.0,0.75,428.9450378417969,418.25506591796875,253.0664825439453,244.6051788330078,17.29296875,40.19234085083008,-0.0003494321717880666,0.09081187844276428,0.3610236942768097,4,0.0003915370025251725,171.6400831872442,2.930714013755928,6939,167.54786682128906,1.0,383,27.16454315185547,26.97987174987793,27.072662353515625,26.798704147338867,84.66519927978516,85.54896545410156,91.22701263427734,89.7881088256836,0.1301097571849823,0.12239877879619598,0.3122752606868744,0.3105074465274811,135.82666015625,135.88247680664062,135.27313232421875,135.27313232421875
