air_temp,brake,brake_balance,brake_temp_0,brake_temp_1,brake_temp_2,brake_temp_3,distance,fuel,g_force_0,g_force_1,g_force_2,gear,position_0,position_1,position_2,rpm,speed,throttle,time,tyre_pressure_0,tyre_pressure_1,tyre_pressure_2,tyre_pressure_3,tyre_temperature_0,tyre_temperature_1,tyre_temperature_2,tyre_temperature_3,wheel_slip_0,wheel_slip_1,wheel_slip_2,wheel_slip_3,wheel_speed_0,wheel_speed_1,wheel_speed_2,wheel_speed_3
28.89559555053711,0.0,0.75,436.45458984375,428.6506042480469,252.6564178466797,250.59019470214844,0.0,35.83993911743164,0.007121224422007799,-0.00801079347729683,0.3816271126270294,4,0.0,0.14365526714718288,0.18453392420727946,6543,157.84141540527344,1.0,0,27.13743019104004,27.151504516601562,26.915523529052734,26.76071548461914,84.2012939453125,87.15531158447266,89.40865325927734,89.21089935302734,0.13386327028274536,0.12067864090204239,0.3115573823451996,0.30155354738235474,127.79605865478516,127.81700134277344,127.43535614013672,127.43535614013672
28.895845413208008,0.0,0.75,434.091064453125,426.3364562988281,251.71139526367188,249.65444946289062,5.28125,35.83480453491211,0.0037398843560367823,-0.08381599932909012,0.39279791712760925,4,5.197400513096834e-05,14.3176585513686,0.36979706179504424,6618,159.52359008789062,1.0,118,27.136886596679688,27.152307510375977,26.914817810058594,26.760835647583008,84.1954574584961,87.16352081298828,89.40113067626953,89.21199035644531,0.13364097476005554,0.1220504641532898,0.3561302125453949,0.34352728724479675,129.125732421875,129.06947326660156,129.10328674316406,129.10328674316406
28.895845413208008,0.0,0.75,433.54425048828125,425.80108642578125,251.49249267578125,249.4376983642578,6.16796875,35.83356475830078,0.008521384559571743,-0.16080711781978607,0.3825927972793579,4,0.0001515644715672564,66.74960108007996,0.5622560326909636,6625,159.93128967285156,1.0,143,27.136734008789062,27.152481079101562,26.91463851928711,26.76085662841797,84.19388580322266,87.16532135009766,89.39926147460938,89.21221160888672,0.13111905753612518,0.12091133743524551,0.3841676115989685,0.3759438991546631,129.37435913085938,129.408447265625,129.62403869628906,129.62403869628906
28.895904541015625,0.0,0.75,432.9971618652344,425.2653503417969,251.2733612060547,249.22068786621094,8.0546875,35.83232116699219,0.0043051657266914845,-0.12900952994823456,0.3775918483734131,4,0.0001995178527930468,77.99959568678473,0.7490058699050659,6664,160.33203125,1.0,185,27.136585235595703,27.152652740478516,26.91446304321289,26.760875701904297,84.19229125976562,87.16707611083984,89.39739227294922,89.21237182617188,0.13777406513690948,0.1229974776506424,0.37124207615852356,0.3638446033000946,129.75726318359375,129.75271606445312,129.78736877441406,129.78736877441406
28.89598274230957,0.0,0.75,432.4497985839844,424.72943115234375,251.0540313720703,249.0034942626953,9.5,35.830963134765625,0.0006909717340022326,0.006999968085438013,0.3640438914299011,4,0.0002401174168851878,96.84865406052238,0.938031287274417,6690,160.7528533935547,1.0,215,27.136436462402344,27.152847290039062,26.914270401000977,26.76089859008789,84.19068908691406,87.16905212402344,89.39533233642578,89.21253967285156,0.13560117781162262,0.12215355038642883,0.3918883800506592,0.38401150703430176,130.4787139892578,130.3209228515625,130.38319396972656,130.38319396972656
28.89603614807129,0.0,0.75,431.9018249511719,424.19287109375,250.83432006835938,248.7859344482422,10.7265625,35.829708099365234,0.007786032278090715,-0.015362029895186424,0.394199013710022,4,0.00024475963291413407,110.38838004253805,1.1258440288978344,6698,161.15628051757812,1.0,243,27.136302947998047,27.15302848815918,26.91408920288086,26.760915756225586,84.18926239013672,87.17089080810547,89.3934097290039,89.21269989013672,0.12971803545951843,0.12071388214826584,0.3800826370716095,0.3667067289352417,130.8285675048828,130.8128204345703,130.65106201171875,130.65106201171875
28.896085739135742,0.0,0.75,431.35302734375,423.655517578125,250.6141815185547,248.5679473876953,12.07421875,35.828453063964844,0.0058202012442052364,-0.014484723098576069,0.40257319808006287,4,0.0002934596929497055,123.0664121435532,1.3140562875876876,6704,161.57920837402344,1.0,273,27.136150360107422,27.1531982421875,26.913917541503906,26.760940551757812,84.18763732910156,87.1726303100586,89.39158630371094,89.21292114257812,0.1324235200881958,0.12007789313793182,0.3343890309333801,0.32889890670776367,130.91444396972656,130.9828338623047,130.6708526611328,130.6708526611328
28.89613914489746,0.0,0.75,430.80377197265625,423.1177673339844,250.39378356933594,248.34970092773438,13.30859375,35.827091217041016,0.006714752875268459,0.0016743818996474147,0.37900277972221375,4,0.00033236208272494967,136.67500069817,1.503065445230928,6707,162.02769470214844,1.0,300,27.135982513427734,27.153371810913086,26.91373634338379,26.760971069335938,84.18585968017578,87.17440795898438,89.38967895507812,89.21319580078125,0.13386540114879608,0.12268393486738205,0.3361351490020752,0.32334187626838684,131.35450744628906,131.34283447265625,130.97018432617188,130.97018432617188
28.8962345123291,0.0,0.75,430.2544860839844,422.57989501953125,250.1732635498047,248.13128662109375,14.8828125,35.825836181640625,0.017126260325312614,0.02809295803308487,0.3727164566516876,4,0.00037264371363230096,148.97073222423936,1.6921277644732844,6729,162.42288208007812,1.0,335,27.13583755493164,27.153549194335938,26.91356658935547,26.760997772216797,84.18427276611328,87.17618560791016,89.3878402709961,89.21342468261719,0.12905000150203705,0.12033187597990036,0.34378159046173096,0.3371650278568268,131.71157836914062,131.84317016601562,131.41114807128906,131.41114807128906
28.89628028869629,0.0,0.75,429.70465087890625,422.04144287109375,249.952392578125,247.9125518798828,16.578125,35.824462890625,0.0019411725224927068,0.07863591611385345,0.3807514011859894,4,0.0005055011517810399,164.90549900938694,1.884644114420736,6763,162.86111450195312,1.0,370,27.13566780090332,27.153718948364258,26.91338539123535,26.761022567749023,84.18247985839844,87.17792510986328,89.38591003417969,89.2136459350586,0.1314365267753601,0.12217875570058823,0.31995537877082825,0.3183114230632782,132.02932739257812,131.97842407226562,131.5705108642578,131.5705108642578
28.896329879760742,0.0,0.75,429.15447998046875,421.5027160644531,249.73126220703125,247.693603515625,17.82421875,35.82319641113281,0.012420197948813438,0.1589951515197754,0.3779698610305786,4,0.0005205193308339131,180.8828715970049,2.0774197953166214,6768,163.25811767578125,1.0,398,27.135515213012695,27.153884887695312,26.9132137298584,26.761049270629883,84.18086242675781,87.17961883544922,89.38410949707031,89.2138900756836,0.12765538692474365,0.11800450086593628,0.3445642292499542,0.3366718292236328,132.45155334472656,132.58229064941406,132.11109924316406,132.11109924316406
28.896377563476562,0.0,0.75,428.6038513183594,420.9635314941406,249.50987243652344,247.474365234375,19.41015625,35.82192611694336,-0.006233187858015299,0.060164645314216614,0.38979607820510864,4,0.0005972050093817135,193.72437819678836,2.269536940849664,6783,163.6620635986328,1.0,433,27.13536262512207,27.154041290283203,26.913043975830078,26.761066436767578,84.17923736572266,87.18121337890625,89.38228607177734,89.21404266357422,0.12611877918243408,0.11737795174121857,0.3375975787639618,0.3335111737251282,132.81483459472656,132.67178344726562,132.40625,132.40625
28.89643096923828,0.0,0.75,427.8687438964844,420.2437438964844,249.21414184570312,247.1815185546875,20.546875,35.82054901123047,0.010309495031833649,0.04050759598612785,0.38369932770729065,4,0.0005492169996474595,209.77962058068888,2.462809780071503,6805,164.1067657470703,1.0,460,27.135183334350586,27.154193878173828,26.912860870361328,26.761098861694336,84.17733764648438,87.1827621459961,89.3803482055664,89.21432495117188,0.12396419048309326,0.11934540420770645,0.32276660203933716,0.30941951274871826,132.94927978515625,132.85403442382812,132.56243896484375,132.56243896484375
28.896480560302734,0.0,0.75,427.31707763671875,419.7035217285156,248.99208068847656,246.96160888671875,21.91796875,35.81916809082031,0.005852531176060438,-0.019156936556100845,0.37279409170150757,4,0.0006102798639682816,222.23128098685993,2.654855032913257,6815,164.541015625,1.0,490,27.134998321533203,27.154342651367188,26.912673950195312,26.76112174987793,84.17536926269531,87.18428802490234,89.37838745117188,89.21453857421875,0.13026940822601318,0.11989995092153549,0.3531758189201355,0.3417013883590698,133.19635009765625,133.21212768554688,133.12440490722656,133.12440490722656
28.89653205871582,0.0,0.75,426.76513671875,419.16302490234375,248.769775390625,246.74147033691406,23.40234375,35.817893981933594,0.006206728518009186,-0.055408090353012085,0.3729840815067291,4,0.0006486941988144374,236.08668467110957,2.848283690021961,6838,164.93699645996094,1.0,523,27.134830474853516,27.15447998046875,26.912500381469727,26.761137008666992,84.17357635498047,87.1856918334961,89.37652587890625,89.21466827392578,0.13110947608947754,0.11720027774572372,0.35546770691871643,0.34503865242004395,133.5367889404297,133.5357208251953,133.4290771484375,133.4290771484375
28.896636962890625,0.0,0.75,426.2128601074219,418.6222229003906,248.54727172851562,246.52113342285156,25.00390625,35.81661605834961,0.016467919573187828,-0.01173966284841299,0.3625594675540924,4,0.0006933997144819601,251.34956097906777,3.0433012794623218,6865,165.3263397216797,1.0,555,27.13465690612793,27.15462303161621,26.912322998046875,26.761157989501953,84.17171478271484,87.1871109008789,89.37462615966797,89.21479797363281,0.13209497928619385,0.12175097316503525,0.36217036843299866,0.351488322019577,133.9040069580078,134.03761291503906,133.78732299804688,133.78732299804688
28.896678924560547,0.0,0.75,425.6602783203125,418.08111572265625,248.3245391845703,246.30056762695312,26.49609375,35.81522750854492,0.005541055463254452,-0.0467115081846714,0.3675239086151123,4,0.0008081487821758879,266.188886089237,3.239711493941984,6881,165.74664306640625,1.0,588,27.134471893310547,27.15477752685547,26.91213035583496,26.761165618896484,84.16974639892578,87.18867492675781,89.37257385253906,89.21488189697266,0.13028137385845184,0.11881384998559952,0.37811213731765747,0.36904382705688477,134.34642028808594,134.4295196533203,134.34390258789062,134.34390258789062
28.8967227935791,0.0,0.75,425.1070251464844,417.5392761230469,248.10137939453125,246.07957458496094,27.64453125,35.81394577026367,0.007856559939682484,-0.08006412535905838,0.3918037712574005,4,0.0008478646628028573,281.5259781763827,3.4371273994223106,6893,166.15988159179688,1.0,613,27.134286880493164,27.1549015045166,26.911954879760742,26.761180877685547,84.16778564453125,87.18994140625,89.37071990966797,89.21499633789062,0.1309378743171692,0.12214287370443344,0.3351961374282837,0.3336953818798065,134.45974731445312,134.5010528564453,134.3072052001953,134.3072052001953
